,busA,busB,Zaa,Zbb,Zcc,Zab,Zac,Zbc,Baa,Bbb,Bcc,Bab,Bac,Bbc
line376,374,377,(2.3744009999999996e-05+1.4831093333333332e-05j),(2.3744009999999996e-05+1.4831093333333332e-05j),(2.3744009999999996e-05+1.4831093333333332e-05j),(1.1123319999999999e-05+4.991233333333327e-07j),(1.1123319999999999e-05+4.991233333333327e-07j),(1.1123319999999999e-05+4.991233333333327e-07j),0j,0j,0j,0j,0j,0j
line377,375,378,(9.294917999999999e-06+5.805834666666667e-06j),(9.294917999999999e-06+5.805834666666667e-06j),(9.294917999999999e-06+5.805834666666667e-06j),(4.354376e-06+1.9538866666666645e-07j),(4.354376e-06+1.9538866666666645e-07j),(4.354376e-06+1.9538866666666645e-07j),0j,0j,0j,0j,0j,0j
line378,376,379,(5.7431399999999995e-06+3.5873066666666664e-06j),(5.7431399999999995e-06+3.5873066666666664e-06j),(5.7431399999999995e-06+3.5873066666666664e-06j),(2.6904799999999998e-06+1.2072666666666652e-07j),(2.6904799999999998e-06+1.2072666666666652e-07j),(2.6904799999999998e-06+1.2072666666666652e-07j),0j,0j,0j,0j,0j,0j
line379,378,380,(3.7392569999999996e-05+2.335632e-05j),(3.7392569999999996e-05+2.335632e-05j),(3.7392569999999996e-05+2.335632e-05j),(1.751724e-05+7.860299999999991e-07j),(1.751724e-05+7.860299999999991e-07j),(1.751724e-05+7.860299999999991e-07j),0j,0j,0j,0j,0j,0j
line380,379,381,(7.888104e-06+4.927104e-06j),(7.888104e-06+4.927104e-06j),(7.888104e-06+4.927104e-06j),(3.695328e-06+1.6581599999999982e-07j),(3.695328e-06+1.6581599999999982e-07j),(3.695328e-06+1.6581599999999982e-07j),0j,0j,0j,0j,0j,0j
line381,381,382,(0.000635031+0.000396656j),(0.000635031+0.000396656j),(0.000635031+0.000396656j),(0.000297492+1.3348999999999985e-05j),(0.000297492+1.3348999999999985e-05j),(0.000297492+1.3348999999999985e-05j),0j,0j,0j,0j,0j,0j
line382,382,383,(0.00042076769999999997+0.00026282186666666665j),(0.00042076769999999997+0.00026282186666666665j),(0.00042076769999999997+0.00026282186666666665j),(0.0001971164+8.844966666666657e-06j),(0.0001971164+8.844966666666657e-06j),(0.0001971164+8.844966666666657e-06j),0j,0j,0j,0j,0j,0j
line383,383,384,(6.468192e-05+4.040192e-05j),(6.468192e-05+4.040192e-05j),(6.468192e-05+4.040192e-05j),(3.030144e-05+1.3596799999999985e-06j),(3.030144e-05+1.3596799999999985e-06j),(3.030144e-05+1.3596799999999985e-06j),0j,0j,0j,0j,0j,0j
line384,384,385,(0.0007391822999999999+0.00046171146666666664j),(0.0007391822999999999+0.00046171146666666664j),(0.0007391822999999999+0.00046171146666666664j),(0.00034628359999999995+1.553836666666665e-05j),(0.00034628359999999995+1.553836666666665e-05j),(0.00034628359999999995+1.553836666666665e-05j),0j,0j,0j,0j,0j,0j
line385,385,386,(9.446432999999998e-05+5.900474666666666e-05j),(9.446432999999998e-05+5.900474666666666e-05j),(9.446432999999998e-05+5.900474666666666e-05j),(4.4253559999999996e-05+1.985736666666664e-06j),(4.4253559999999996e-05+1.985736666666664e-06j),(4.4253559999999996e-05+1.985736666666664e-06j),0j,0j,0j,0j,0j,0j
line386,386,387,(0.00014326769999999998+8.948853333333333e-05j),(0.00014326769999999998+8.948853333333333e-05j),(0.00014326769999999998+8.948853333333333e-05j),(6.71164e-05+3.0116333333333297e-06j),(6.71164e-05+3.0116333333333297e-06j),(6.71164e-05+3.0116333333333297e-06j),0j,0j,0j,0j,0j,0j
line387,387,388,(4.5809699999999996e-05+2.8613866666666667e-05j),(4.5809699999999996e-05+2.8613866666666667e-05j),(4.5809699999999996e-05+2.8613866666666667e-05j),(2.14604e-05+9.629666666666657e-07j),(2.14604e-05+9.629666666666657e-07j),(2.14604e-05+9.629666666666657e-07j),0j,0j,0j,0j,0j,0j
line388,388,389,(4.517255999999999e-05+2.821589333333333e-05j),(4.517255999999999e-05+2.821589333333333e-05j),(4.517255999999999e-05+2.821589333333333e-05j),(2.116192e-05+9.495733333333322e-07j),(2.116192e-05+9.495733333333322e-07j),(2.116192e-05+9.495733333333322e-07j),0j,0j,0j,0j,0j,0j
line389,389,390,(2.0279699999999998e-05+1.26672e-05j),(2.0279699999999998e-05+1.26672e-05j),(2.0279699999999998e-05+1.26672e-05j),(9.5004e-06+4.262999999999995e-07j),(9.5004e-06+4.262999999999995e-07j),(9.5004e-06+4.262999999999995e-07j),0j,0j,0j,0j,0j,0j
line390,390,391,(4.54212e-05+2.83712e-05j),(4.54212e-05+2.83712e-05j),(4.54212e-05+2.83712e-05j),(2.12784e-05+9.547999999999989e-07j),(2.12784e-05+9.547999999999989e-07j),(2.12784e-05+9.547999999999989e-07j),0j,0j,0j,0j,0j,0j
line391,391,392,(0.00024048149999999997+0.00015021066666666665j),(0.00024048149999999997+0.00015021066666666665j),(0.00024048149999999997+0.00015021066666666665j),(0.000112658+5.055166666666661e-06j),(0.000112658+5.055166666666661e-06j),(0.000112658+5.055166666666661e-06j),0j,0j,0j,0j,0j,0j
line392,392,393,(0.00044488730000000003+0.0001388255j),(0.00044488730000000003+0.0001388255j),(0.00044488730000000003+0.0001388255j),(0.0002046869+5.165599999999996e-06j),(0.0002046869+5.165599999999996e-06j),(0.0002046869+5.165599999999996e-06j),0j,0j,0j,0j,0j,0j
line393,393,394,(0.0010800075+0.0003370125j),(0.0010800075+0.0003370125j),(0.0010800075+0.0003370125j),(0.0004968974999999999+1.2539999999999988e-05j),(0.0004968974999999999+1.2539999999999988e-05j),(0.0004968974999999999+1.2539999999999988e-05j),0j,0j,0j,0j,0j,0j
line394,394,395,(0.00016516708+5.1539800000000004e-05j),(0.00016516708+5.1539800000000004e-05j),(0.00016516708+5.1539800000000004e-05j),(7.599123999999999e-05+1.917759999999998e-06j),(7.599123999999999e-05+1.917759999999998e-06j),(7.599123999999999e-05+1.917759999999998e-06j),0j,0j,0j,0j,0j,0j
line395,395,396,(0.0015926005333333334+0.0004969653333333334j),(0.0015926005333333334+0.0004969653333333334j),(0.0015926005333333334+0.0004969653333333334j),(0.0007327349333333332+1.8491733333333318e-05j),(0.0007327349333333332+1.8491733333333318e-05j),(0.0007327349333333332+1.8491733333333318e-05j),0j,0j,0j,0j,0j,0j
line396,396,397,(0.00014810973666666666+4.6217116666666665e-05j),(0.00014810973666666666+4.6217116666666665e-05j),(0.00014810973666666666+4.6217116666666665e-05j),(6.814337666666665e-05+1.719706666666665e-06j),(6.814337666666665e-05+1.719706666666665e-06j),(6.814337666666665e-05+1.719706666666665e-06j),0j,0j,0j,0j,0j,0j
line397,397,398,(0.0002839369+8.86015e-05j),(0.0002839369+8.86015e-05j),(0.0002839369+8.86015e-05j),(0.00013063569999999998+3.296799999999997e-06j),(0.00013063569999999998+3.296799999999997e-06j),(0.00013063569999999998+3.296799999999997e-06j),0j,0j,0j,0j,0j,0j
line398,398,399,(0.00029829998+2.8539219999999997e-05j),(0.00029829998+2.8539219999999997e-05j),(0.00029829998+2.8539219999999997e-05j),(0.00013168304000000004+1.89472e-06j),(0.00013168304000000004+1.89472e-06j),(0.00013168304000000004+1.89472e-06j),0j,0j,0j,0j,0j,0j
line399,398,400,(0.0007613679666666667+0.00023758216666666668j),(0.0007613679666666667+0.00023758216666666668j),(0.0007613679666666667+0.00023758216666666668j),(0.00035029556666666664+8.840266666666659e-06j),(0.00035029556666666664+8.840266666666659e-06j),(0.00035029556666666664+8.840266666666659e-06j),0j,0j,0j,0j,0j,0j
line400,399,401,(0.0002886102266666667+2.7612173333333332e-05j),(0.0002886102266666667+2.7612173333333332e-05j),(0.0002886102266666667+2.7612173333333332e-05j),(0.0001274055466666667+1.8331733333333333e-06j),(0.0001274055466666667+1.8331733333333333e-06j),(0.0001274055466666667+1.8331733333333333e-06j),0j,0j,0j,0j,0j,0j
line401,400,402,(0.0007863037799999999+5.3170899999999996e-05j),(0.0007863037799999999+5.3170899999999996e-05j),(0.0007863037799999999+5.3170899999999996e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line402,400,403,(0.00023184850000000003+7.234750000000001e-05j),(0.00023184850000000003+7.234750000000001e-05j),(0.00023184850000000003+7.234750000000001e-05j),(0.0001066705+2.6919999999999977e-06j),(0.0001066705+2.6919999999999977e-06j),(0.0001066705+2.6919999999999977e-06j),0j,0j,0j,0j,0j,0j
line403,401,404,(0.0003126246933333333+2.9909706666666662e-05j),(0.0003126246933333333+2.9909706666666662e-05j),(0.0003126246933333333+2.9909706666666662e-05j),(0.00013800661333333335+1.9857066666666663e-06j),(0.00013800661333333335+1.9857066666666663e-06j),(0.00013800661333333335+1.9857066666666663e-06j),0j,0j,0j,0j,0j,0j
line404,402,405,(0.00027471734999999996+1.8576749999999998e-05j),(0.00027471734999999996+1.8576749999999998e-05j),(0.00027471734999999996+1.8576749999999998e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line405,403,406,(0.0002875426666666667+8.972666666666667e-05j),(0.0002875426666666667+8.972666666666667e-05j),(0.0002875426666666667+8.972666666666667e-05j),(0.00013229466666666665+3.3386666666666635e-06j),(0.00013229466666666665+3.3386666666666635e-06j),(0.00013229466666666665+3.3386666666666635e-06j),0j,0j,0j,0j,0j,0j
line406,404,407,(0.00021548365666666666+2.0615943333333334e-05j),(0.00021548365666666666+2.0615943333333334e-05j),(0.00021548365666666666+2.0615943333333334e-05j),(9.512418666666668e-05+1.3686933333333333e-06j),(9.512418666666668e-05+1.3686933333333333e-06j),(9.512418666666668e-05+1.3686933333333333e-06j),0j,0j,0j,0j,0j,0j
line407,405,408,(0.00026474934+1.7902699999999997e-05j),(0.00026474934+1.7902699999999997e-05j),(0.00026474934+1.7902699999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line408,406,409,(7.920744e-05+2.4716400000000003e-05j),(7.920744e-05+2.4716400000000003e-05j),(7.920744e-05+2.4716400000000003e-05j),(3.6442319999999996e-05+9.196799999999992e-07j),(3.6442319999999996e-05+9.196799999999992e-07j),(3.6442319999999996e-05+9.196799999999992e-07j),0j,0j,0j,0j,0j,0j
line409,406,410,(0.0011170986666666667+0.00034858666666666665j),(0.0011170986666666667+0.00034858666666666665j),(0.0011170986666666667+0.00034858666666666665j),(0.0005139626666666666+1.2970666666666654e-05j),(0.0005139626666666666+1.2970666666666654e-05j),(0.0005139626666666666+1.2970666666666654e-05j),0j,0j,0j,0j,0j,0j
line410,407,411,(0.00021579433333333332+2.0645666666666664e-05j),(0.00021579433333333332+2.0645666666666664e-05j),(0.00021579433333333332+2.0645666666666664e-05j),(9.526133333333334e-05+1.3706666666666667e-06j),(9.526133333333334e-05+1.3706666666666667e-06j),(9.526133333333334e-05+1.3706666666666667e-06j),0j,0j,0j,0j,0j,0j
line411,408,412,(0.00027471734999999996+1.8576749999999998e-05j),(0.00027471734999999996+1.8576749999999998e-05j),(0.00027471734999999996+1.8576749999999998e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line412,409,413,(5.020743e-05+1.566705e-05j),(5.020743e-05+1.566705e-05j),(5.020743e-05+1.566705e-05j),(2.3099789999999998e-05+5.829599999999995e-07j),(2.3099789999999998e-05+5.829599999999995e-07j),(2.3099789999999998e-05+5.829599999999995e-07j),0j,0j,0j,0j,0j,0j
line413,410,414,(0.0009180925000000001+0.0002864875j),(0.0009180925000000001+0.0002864875j),(0.0009180925000000001+0.0002864875j),(0.00042240249999999995+1.0659999999999991e-05j),(0.00042240249999999995+1.0659999999999991e-05j),(0.00042240249999999995+1.0659999999999991e-05j),0j,0j,0j,0j,0j,0j
line414,411,415,(0.0005773464033333334+5.523639666666667e-05j),(0.0005773464033333334+5.523639666666667e-05j),(0.0005773464033333334+5.523639666666667e-05j),(0.00025486669333333337+3.6671466666666667e-06j),(0.00025486669333333337+3.6671466666666667e-06j),(0.00025486669333333337+3.6671466666666667e-06j),0j,0j,0j,0j,0j,0j
line415,412,416,(0.00025544753999999997+1.72737e-05j),(0.00025544753999999997+1.72737e-05j),(0.00025544753999999997+1.72737e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line416,414,417,(0.00023373914999999998+1.580575e-05j),(0.00023373914999999998+1.580575e-05j),(0.00023373914999999998+1.580575e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line417,414,418,(0.002213022066666667+0.0006905656666666667j),(0.002213022066666667+0.0006905656666666667j),(0.002213022066666667+0.0006905656666666667j),(0.0010181828666666665+2.5695466666666644e-05j),(0.0010181828666666665+2.5695466666666644e-05j),(0.0010181828666666665+2.5695466666666644e-05j),0j,0j,0j,0j,0j,0j
line418,415,419,(0.007316771366666667+0.0007000166333333333j),(0.007316771366666667+0.0007000166333333333j),(0.007316771366666667+0.0007000166333333333j),(0.0032299522666666674+4.647413333333333e-05j),(0.0032299522666666674+4.647413333333333e-05j),(0.0032299522666666674+4.647413333333333e-05j),0j,0j,0j,0j,0j,0j
line419,416,420,(0.0001903098+1.2869e-05j),(0.0001903098+1.2869e-05j),(0.0001903098+1.2869e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line420,417,421,(0.00019394253+1.311465e-05j),(0.00019394253+1.311465e-05j),(0.00019394253+1.311465e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line421,418,422,(0.0003654766799999999+4.0780589999999986e-05j),(0.0003654766799999999+4.0780589999999986e-05j),(0.0003654766799999999+4.0780589999999986e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line422,418,423,(0.002400843466666667+0.0007491746666666667j),(0.002400843466666667+0.0007491746666666667j),(0.002400843466666667+0.0007491746666666667j),(0.0011045970666666665+2.7876266666666642e-05j),(0.0011045970666666665+2.7876266666666642e-05j),(0.0011045970666666665+2.7876266666666642e-05j),0j,0j,0j,0j,0j,0j
line423,419,424,(0.0010338673999999999+2.578158e-05j),(0.0010338673999999999+2.578158e-05j),(0.0010338673999999999+2.578158e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line424,419,425,(0.0013694963333333334+0.00013102366666666666j),(0.0013694963333333334+0.00013102366666666666j),(0.0013694963333333334+0.00013102366666666666j),(0.0006045573333333334+8.698666666666665e-06j),(0.0006045573333333334+8.698666666666665e-06j),(0.0006045573333333334+8.698666666666665e-06j),0j,0j,0j,0j,0j,0j
line425,420,426,(0.00013449899999999997+9.094999999999998e-06j),(0.00013449899999999997+9.094999999999998e-06j),(0.00013449899999999997+9.094999999999998e-06j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line426,421,427,(0.0007394679599999999+5.00038e-05j),(0.0007394679599999999+5.00038e-05j),(0.0007394679599999999+5.00038e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line427,422,428,(0.00012871439999999996+1.4362199999999996e-05j),(0.00012871439999999996+1.4362199999999996e-05j),(0.00012871439999999996+1.4362199999999996e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line428,423,429,(0.0011657420666666668+0.0003637656666666667j),(0.0011657420666666668+0.0003637656666666667j),(0.0011657420666666668+0.0003637656666666667j),(0.0005363428666666666+1.3535466666666654e-05j),(0.0005363428666666666+1.3535466666666654e-05j),(0.0005363428666666666+1.3535466666666654e-05j),0j,0j,0j,0j,0j,0j
line429,424,430,(0.0011464566+2.858922e-05j),(0.0011464566+2.858922e-05j),(0.0011464566+2.858922e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line430,425,431,(0.008385667033333334+0.0008022809666666666j),(0.008385667033333334+0.0008022809666666666j),(0.008385667033333334+0.0008022809666666666j),(0.003701810933333334+5.326346666666666e-05j),(0.003701810933333334+5.326346666666666e-05j),(0.003701810933333334+5.326346666666666e-05j),0j,0j,0j,0j,0j,0j
line431,426,432,(0.00017095199999999999+1.156e-05j),(0.00017095199999999999+1.156e-05j),(0.00017095199999999999+1.156e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line432,427,433,(0.0008463973099999999+4.00293e-05j),(0.0008463973099999999+4.00293e-05j),(0.0008463973099999999+4.00293e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line433,427,434,(0.00045314849999999996+3.06425e-05j),(0.00045314849999999996+3.06425e-05j),(0.00045314849999999996+3.06425e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line434,428,435,(0.00022093139999999995+2.4651949999999994e-05j),(0.00022093139999999995+2.4651949999999994e-05j),(0.00022093139999999995+2.4651949999999994e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line435,429,436,(0.0005870944199999999+3.9700099999999996e-05j),(0.0005870944199999999+3.9700099999999996e-05j),(0.0005870944199999999+3.9700099999999996e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line436,429,437,(0.0035336743+0.0011026705j),(0.0035336743+0.0011026705j),(0.0035336743+0.0011026705j),(0.0016257978999999999+4.1029599999999964e-05j),(0.0016257978999999999+4.1029599999999964e-05j),(0.0016257978999999999+4.1029599999999964e-05j),0j,0j,0j,0j,0j,0j
line437,430,438,(0.00045805859999999994+1.1422620000000001e-05j),(0.00045805859999999994+1.1422620000000001e-05j),(0.00045805859999999994+1.1422620000000001e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line438,431,439,(0.0025004433666666664+0.0002392246333333333j),(0.0025004433666666664+0.0002392246333333333j),(0.0025004433666666664+0.0002392246333333333j),(0.0011038082666666668+1.588213333333333e-05j),(0.0011038082666666668+1.588213333333333e-05j),(0.0011038082666666668+1.588213333333333e-05j),0j,0j,0j,0j,0j,0j
line439,432,440,(0.00015326600999999998+1.036405e-05j),(0.00015326600999999998+1.036405e-05j),(0.00015326600999999998+1.036405e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line440,433,441,(0.00040143784999999995+1.89855e-05j),(0.00040143784999999995+1.89855e-05j),(0.00040143784999999995+1.89855e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line441,434,442,(0.00032155316999999995+2.1743849999999997e-05j),(0.00032155316999999995+2.1743849999999997e-05j),(0.00032155316999999995+2.1743849999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line442,435,443,(0.0005029207199999998+5.611685999999999e-05j),(0.0005029207199999998+5.611685999999999e-05j),(0.0005029207199999998+5.611685999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line443,436,444,(0.0027315866999999996+0.00018471349999999996j),(0.0027315866999999996+0.00018471349999999996j),(0.0027315866999999996+0.00018471349999999996j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line444,437,445,(0.0005076456733333334+4.8567926666666664e-05j),(0.0005076456733333334+4.8567926666666664e-05j),(0.0005076456733333334+4.8567926666666664e-05j),(0.00022409765333333338+3.2244266666666666e-06j),(0.00022409765333333338+3.2244266666666666e-06j),(0.00022409765333333338+3.2244266666666666e-06j),0j,0j,0j,0j,0j,0j
line445,437,446,(0.0034106648333333336+0.0010642858333333334j),(0.0034106648333333336+0.0010642858333333334j),(0.0034106648333333336+0.0010642858333333334j),(0.0015692028333333331+3.9601333333333296e-05j),(0.0015692028333333331+3.9601333333333296e-05j),(0.0015692028333333331+3.9601333333333296e-05j),0j,0j,0j,0j,0j,0j
line446,438,447,(0.0007997168+1.9942560000000002e-05j),(0.0007997168+1.9942560000000002e-05j),(0.0007997168+1.9942560000000002e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line447,439,448,(0.00048175781999999995+3.25771e-05j),(0.00048175781999999995+3.25771e-05j),(0.00048175781999999995+3.25771e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line448,439,449,(0.004066589633333333+0.0003890623666666666j),(0.004066589633333333+0.0003890623666666666j),(0.004066589633333333+0.0003890623666666666j),(0.0017951757333333335+2.582986666666666e-05j),(0.0017951757333333335+2.582986666666666e-05j),(0.0017951757333333335+2.582986666666666e-05j),0j,0j,0j,0j,0j,0j
line449,440,450,(0.00029138516999999993+1.9703849999999996e-05j),(0.00029138516999999993+1.9703849999999996e-05j),(0.00029138516999999993+1.9703849999999996e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line450,441,451,(0.00042193315999999994+1.9954799999999997e-05j),(0.00042193315999999994+1.9954799999999997e-05j),(0.00042193315999999994+1.9954799999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line451,442,452,(0.00030398031+2.0555549999999997e-05j),(0.00030398031+2.0555549999999997e-05j),(0.00030398031+2.0555549999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line452,443,453,(0.0065674079999999985+0.0007328039999999998j),(0.0065674079999999985+0.0007328039999999998j),(0.0065674079999999985+0.0007328039999999998j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line453,444,454,(0.0092146899+0.0006231095j),(0.0092146899+0.0006231095j),(0.0092146899+0.0006231095j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line454,445,455,(0.0005238848266666666+5.0121573333333334e-05j),(0.0005238848266666666+5.0121573333333334e-05j),(0.0005238848266666666+5.0121573333333334e-05j),(0.00023126634666666672+3.327573333333333e-06j),(0.00023126634666666672+3.327573333333333e-06j),(0.00023126634666666672+3.327573333333333e-06j),0j,0j,0j,0j,0j,0j
line455,446,456,(0.00063017181+4.2613050000000004e-05j),(0.00063017181+4.2613050000000004e-05j),(0.00063017181+4.2613050000000004e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line456,446,457,(0.0021670428000000004+0.0006762180000000001j),(0.0021670428000000004+0.0006762180000000001j),(0.0021670428000000004+0.0006762180000000001j),(0.0009970284+2.516159999999998e-05j),(0.0009970284+2.516159999999998e-05j),(0.0009970284+2.516159999999998e-05j),0j,0j,0j,0j,0j,0j
line457,447,458,(0.0016515199999999996+4.1184000000000004e-05j),(0.0016515199999999996+4.1184000000000004e-05j),(0.0016515199999999996+4.1184000000000004e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line458,448,459,(0.00026019899999999997+1.7594999999999997e-05j),(0.00026019899999999997+1.7594999999999997e-05j),(0.00026019899999999997+1.7594999999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line459,449,460,(0.00022650848+2.1670719999999997e-05j),(0.00022650848+2.1670719999999997e-05j),(0.00022650848+2.1670719999999997e-05j),(9.999104000000001e-05+1.4387199999999998e-06j),(9.999104000000001e-05+1.4387199999999998e-06j),(9.999104000000001e-05+1.4387199999999998e-06j),0j,0j,0j,0j,0j,0j
line460,449,461,(0.004245186733333333+0.0004061492666666666j),(0.004245186733333333+0.0004061492666666666j),(0.004245186733333333+0.0004061492666666666j),(0.0018740165333333335+2.6964266666666662e-05j),(0.0018740165333333335+2.6964266666666662e-05j),(0.0018740165333333335+2.6964266666666662e-05j),0j,0j,0j,0j,0j,0j
line461,450,462,(0.00051934212+3.51186e-05j),(0.00051934212+3.51186e-05j),(0.00051934212+3.51186e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line462,451,463,(0.0013247353899999998+6.26517e-05j),(0.0013247353899999998+6.26517e-05j),(0.0013247353899999998+6.26517e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line463,452,464,(0.010978386599999999+0.000742373j),(0.010978386599999999+0.000742373j),(0.010978386599999999+0.000742373j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line464,453,465,(0.00028957199999999993+3.231099999999999e-05j),(0.00028957199999999993+3.231099999999999e-05j),(0.00028957199999999993+3.231099999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line465,454,466,(0.0004861447499999999+3.287374999999999e-05j),(0.0004861447499999999+3.287374999999999e-05j),(0.0004861447499999999+3.287374999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line466,455,467,(0.0007038085999999999+6.733539999999999e-05j),(0.0007038085999999999+6.733539999999999e-05j),(0.0007038085999999999+6.733539999999999e-05j),(0.0003106928+4.4704e-06j),(0.0003106928+4.4704e-06j),(0.0003106928+4.4704e-06j),0j,0j,0j,0j,0j,0j
line467,456,468,(0.00049699266+3.36073e-05j),(0.00049699266+3.36073e-05j),(0.00049699266+3.36073e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line468,457,469,(0.00029032247999999996+3.239473999999999e-05j),(0.00029032247999999996+3.239473999999999e-05j),(0.00029032247999999996+3.239473999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line469,457,470,(0.0006257957333333334+0.00019527733333333334j),(0.0006257957333333334+0.00019527733333333334j),(0.0006257957333333334+0.00019527733333333334j),(0.00028792053333333333+7.266133333333327e-06j),(0.00028792053333333333+7.266133333333327e-06j),(0.00028792053333333333+7.266133333333327e-06j),0j,0j,0j,0j,0j,0j
line470,459,471,(0.00061080144+4.13032e-05j),(0.00061080144+4.13032e-05j),(0.00061080144+4.13032e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line471,460,472,(0.00013996403666666665+1.3390763333333333e-05j),(0.00013996403666666665+1.3390763333333333e-05j),(0.00013996403666666665+1.3390763333333333e-05j),(6.178642666666667e-05+8.890133333333333e-07j),(6.178642666666667e-05+8.890133333333333e-07j),(6.178642666666667e-05+8.890133333333333e-07j),0j,0j,0j,0j,0j,0j
line472,461,473,(0.00013120656+1.4640279999999998e-05j),(0.00013120656+1.4640279999999998e-05j),(0.00013120656+1.4640279999999998e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line473,461,474,(0.015345580066666666+0.0014681559333333332j),(0.015345580066666666+0.0014681559333333332j),(0.015345580066666666+0.0014681559333333332j),(0.006774229866666668+9.747093333333332e-05j),(0.006774229866666668+9.747093333333332e-05j),(0.006774229866666668+9.747093333333332e-05j),0j,0j,0j,0j,0j,0j
line474,462,475,(0.0005571903899999999+3.767795e-05j),(0.0005571903899999999+3.767795e-05j),(0.0005571903899999999+3.767795e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line475,463,476,(0.0009171889099999999+4.3377299999999995e-05j),(0.0009171889099999999+4.3377299999999995e-05j),(0.0009171889099999999+4.3377299999999995e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line476,464,477,(0.00081847041+5.534604999999999e-05j),(0.00081847041+5.534604999999999e-05j),(0.00081847041+5.534604999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line477,465,478,(0.00036311195999999996+4.051672999999999e-05j),(0.00036311195999999996+4.051672999999999e-05j),(0.00036311195999999996+4.051672999999999e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line478,466,479,(0.0004240363799999999+2.8673899999999997e-05j),(0.0004240363799999999+2.8673899999999997e-05j),(0.0004240363799999999+2.8673899999999997e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line479,467,480,(0.0010919865+0.0001044735j),(0.0010919865+0.0001044735j),(0.0010919865+0.0001044735j),(0.00048205200000000007+6.935999999999999e-06j),(0.00048205200000000007+6.935999999999999e-06j),(0.00048205200000000007+6.935999999999999e-06j),0j,0j,0j,0j,0j,0j
line480,468,481,(0.0006204552+4.1955999999999996e-05j),(0.0006204552+4.1955999999999996e-05j),(0.0006204552+4.1955999999999996e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line481,469,482,(0.00023339927999999996+2.6043139999999994e-05j),(0.00023339927999999996+2.6043139999999994e-05j),(0.00023339927999999996+2.6043139999999994e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
line482,470,483,(0.0021985859999999998+5.48262e-05j),(0.0021985859999999998+5.48262e-05j),(0.0021985859999999998+5.48262e-05j),0j,0j,0j,0j,0j,0j,0j,0j,0j
