,name,number,v_base,load_type,connect,Pa,Pb,Pc,Qa,Qb,Qc
306,306,307,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
307,307,308,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
308,308,309,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
309,309,310,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
310,310,311,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
311,311,312,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
312,312,313,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
313,313,314,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
314,314,315,240.17771198288432,PQ,Y,0.0,1.0,0.0,0.0,0.3286841051788632,0.0
315,315,316,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
316,316,317,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
317,317,318,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
318,318,319,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
319,319,320,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
320,320,321,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
321,321,322,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
322,322,323,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
323,323,324,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
324,324,325,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
325,325,326,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
326,326,327,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
327,327,328,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
328,328,329,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
329,329,330,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
330,330,331,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
331,331,332,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
332,332,333,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
333,333,334,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
334,334,335,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
335,335,336,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
336,336,337,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
337,337,338,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
338,338,339,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
339,339,340,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
340,340,341,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
341,341,342,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
342,342,343,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
343,343,344,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
344,344,345,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
345,345,346,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
346,346,347,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
347,347,348,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
348,348,349,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
349,349,350,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
350,350,351,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
351,351,352,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
352,352,353,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
353,353,354,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
354,354,355,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
355,355,356,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
356,356,357,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
357,357,358,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
358,358,359,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
359,359,360,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
360,360,361,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
361,361,362,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
362,362,363,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
363,363,364,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
364,364,365,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
365,365,366,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
366,366,367,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
367,367,368,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
368,368,369,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
369,369,370,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
370,370,371,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
371,371,372,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
372,372,373,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
373,373,374,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
374,374,375,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
375,375,376,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
376,376,377,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
377,377,378,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
378,378,379,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
379,379,380,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
380,380,381,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
381,381,382,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
382,382,383,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
383,383,384,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
384,384,385,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
385,385,386,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
386,386,387,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
387,387,388,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
388,388,389,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
389,389,390,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
390,390,391,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
391,391,392,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
392,392,393,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
393,393,394,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
394,394,395,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
395,395,396,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
396,396,397,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
397,397,398,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
398,398,399,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
399,399,400,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
400,400,401,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
401,401,402,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
402,402,403,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
403,403,404,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
404,404,405,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
405,405,406,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
406,406,407,240.17771198288432,PQ,Y,0.0,1.0,0.0,0.0,0.3286841051788632,0.0
407,407,408,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
408,408,409,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
409,409,410,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
410,410,411,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
411,411,412,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
412,412,413,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
413,413,414,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
414,414,415,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
415,415,416,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
416,416,417,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
417,417,418,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
418,418,419,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
419,419,420,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
420,420,421,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
421,421,422,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
422,422,423,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
423,423,424,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
424,424,425,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
425,425,426,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
426,426,427,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
427,427,428,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
428,428,429,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
429,429,430,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
430,430,431,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
431,431,432,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
432,432,433,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
433,433,434,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
434,434,435,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
435,435,436,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
436,436,437,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
437,437,438,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
438,438,439,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
439,439,440,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
440,440,441,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
441,441,442,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
442,442,443,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
443,443,444,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
444,444,445,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
445,445,446,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
446,446,447,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
447,447,448,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
448,448,449,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
449,449,450,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
450,450,451,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
451,451,452,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
452,452,453,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
453,453,454,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
454,454,455,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
455,455,456,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
456,456,457,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
457,457,458,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
458,458,459,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
459,459,460,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
460,460,461,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
461,461,462,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
462,462,463,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
463,463,464,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
464,464,465,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
465,465,466,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
466,466,467,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
467,467,468,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
468,468,469,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
469,469,470,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
470,470,471,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
471,471,472,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
472,472,473,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
473,473,474,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
474,474,475,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
475,475,476,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
476,476,477,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
477,477,478,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
478,478,479,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
479,479,480,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
480,480,481,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
481,481,482,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
482,482,483,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
483,483,484,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
484,484,485,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
485,485,486,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
486,486,487,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
487,487,488,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
488,488,489,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
489,489,490,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
490,490,491,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
491,491,492,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
492,492,493,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
493,493,494,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
494,494,495,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
495,495,496,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
496,496,497,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
497,497,498,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
498,498,499,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
499,499,500,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
500,500,501,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
501,501,502,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
502,502,503,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
503,503,504,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
504,504,505,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
505,505,506,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
506,506,507,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
507,507,508,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
508,508,509,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
509,509,510,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
510,510,511,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
511,511,512,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
512,512,513,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
513,513,514,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
514,514,515,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
515,515,516,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
516,516,517,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
517,517,518,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
518,518,519,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
519,519,520,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
520,520,521,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
521,521,522,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
522,522,523,240.17771198288432,PQ,Y,0.0,1.0,0.0,0.0,0.3286841051788632,0.0
523,523,524,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
524,524,525,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
525,525,526,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
526,526,527,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
527,527,528,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
528,528,529,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
529,529,530,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
530,530,531,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
531,531,532,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
532,532,533,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
533,533,534,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
534,534,535,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
535,535,536,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
536,536,537,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
537,537,538,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
538,538,539,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
539,539,540,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
540,540,541,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
541,541,542,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
542,542,543,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
543,543,544,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
544,544,545,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
545,545,546,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
546,546,547,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
547,547,548,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
548,548,549,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
549,549,550,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
550,550,551,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
551,551,552,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
552,552,553,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
553,553,554,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
554,554,555,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
555,555,556,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
556,556,557,240.17771198288432,PQ,Y,0.0,0.0,1.0,0.0,0.0,0.3286841051788632
557,557,558,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
558,558,559,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
559,559,560,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
560,560,561,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
561,561,562,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
562,562,563,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
563,563,564,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
564,564,565,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
565,565,566,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
566,566,567,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
567,567,568,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
568,568,569,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
569,569,570,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
570,570,571,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
571,571,572,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
572,572,573,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
573,573,574,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
574,574,575,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
575,575,576,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
576,576,577,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
577,577,578,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
578,578,579,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
579,579,580,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
580,580,581,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
581,581,582,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
582,582,583,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
583,583,584,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
584,584,585,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
585,585,586,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
586,586,587,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
587,587,588,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
588,588,589,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
589,589,590,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
590,590,591,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
591,591,592,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
592,592,593,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
593,593,594,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
594,594,595,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
595,595,596,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
596,596,597,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
597,597,598,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
598,598,599,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
599,599,600,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
600,600,601,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
601,601,602,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
602,602,603,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
603,603,604,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
604,604,605,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
605,605,606,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
606,606,607,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
607,607,608,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
608,608,609,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
609,609,610,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
610,610,611,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
611,611,612,240.17771198288432,PQ,Y,1.0,0.0,0.0,0.3286841051788632,0.0,0.0
612,612,613,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
613,613,614,240.17771198288432,0.0,Y,0.0,0.0,0.0,0.0,0.0,0.0
